customer id,age,gender
11214,29,Female
11215,38,Male
11216,32,Female
11217,59,Male
11218,53,Male
11219,23,Female
11220,72,Male
11222,61,Female
11224,26,Male
11225,19,Female
11226,75,Male
11228,48,Female
11231,50,Male
11232,25,Male
11233,53,Male
11235,35,Female
11236,31,Male
11237,55,Female
11240,70,Female
11241,37,Male
11242,60,Female
11243,76,Female
11244,36,Female
11245,32,Female
11246,48,Female
11247,21,Female
11249,68,Female
11250,32,Female
11251,31,Male
11252,26,Male
11253,72,Male
11254,75,Male
11255,41,Male
11257,45,Female
11258,36,Female
11260,61,Female
11261,59,Male
11263,77,Male
11265,31,Male
11266,33,Female
11267,24,Female
11269,65,Male
11270,37,Female
11271,40,Male
11272,61,Female
11274,68,Male
11275,36,Female
11276,32,Female
11278,61,Male
11279,34,Female
11280,53,Female
11281,22,Male
11282,29,Male
11283,57,Male
11284,63,Female
11285,35,Male
11286,47,Male
11287,41,Female
11288,25,Female
11289,80,Female
11290,37,Male
11291,61,Female
11293,36,Female
11294,20,Female
11295,19,Male
11300,23,Female
11301,35,Female
11303,41,Female
11305,56,Female
11306,65,Male
11307,31,Female
11308,61,Male
11309,38,Female
11310,63,Male
11311,60,Male
11312,28,Female
11313,47,Female
11317,56,Female
11318,45,Female
11319,24,Female
11322,44,Female
11323,24,Male
11324,29,Male
11325,27,Male
11326,55,Female
11327,36,Male
11328,43,Female
11331,48,Male
11332,48,Male
11333,26,Male
11334,73,Female
11335,49,Female
11336,65,Female
11337,59,Male
11338,60,Male
11339,21,Male
11340,38,Female
11342,29,Female
11343,76,Male
11344,32,Male
11346,28,Female
11347,56,Male
11349,22,Male
11350,35,Female
11351,78,Female
11354,29,Female
11355,68,Female
11357,71,Male
11359,65,Female
11360,76,Female
11361,64,Female
11362,61,Male
11363,45,Male
11364,40,Male
11365,26,Male
11366,75,Male
11367,68,Male
11368,34,Female
11369,72,Female
11370,34,Female
11372,55,Female
11373,57,Male
11374,78,Male
11375,52,Female
11377,24,Male
11378,40,Male
11379,30,Male
11380,19,Female
11382,43,Female
11383,77,Female
11384,30,Female
11385,38,Male
11386,79,Female
11387,70,Male
11388,72,Male
11389,28,Female
11390,34,Female
11392,35,Female
11393,45,Female
11394,19,Female
11395,36,Female
11396,24,Male
11397,69,Male
11398,23,Female
11399,77,Female
11402,80,Female
11403,23,Male
11404,43,Male
11405,32,Female
11406,24,Female
11409,62,Female
11411,75,Male
11412,49,Male
11415,46,Male
11416,19,Male
11417,47,Female
11418,74,Male
11420,46,Male
11421,18,Male
11422,50,Male
11423,56,Female
11426,27,Male
11427,18,Female
11429,47,Male
11430,22,Female
11431,31,Female
11432,73,Female
11433,50,Female
11435,20,Male
11436,61,Male
11438,65,Female
11439,54,Male
11440,32,Male
11442,53,Female
11444,54,Female
11445,66,Female
11446,35,Female
11447,65,Female
11448,73,Male
11449,61,Male
11452,23,Male
11453,58,Male
11455,31,Female
11456,72,Female
11458,35,Female
11459,52,Male
11461,65,Male
11462,80,Female
11463,23,Male
11464,62,Female
11465,46,Female
11466,23,Female
11469,28,Male
11470,26,Female
11471,66,Male
11473,54,Male
11475,59,Male
11476,24,Female
11477,22,Male
11478,48,Male
11481,59,Male
11482,29,Male
11483,65,Male
11485,24,Male
11487,37,Male
11488,49,Male
11489,27,Male
11492,78,Male
11493,54,Male
11495,22,Female
11496,53,Male
11497,40,Male
11498,61,Female
11500,73,Male
11502,24,Male
11503,30,Female
11505,67,Male
11506,51,Female
11507,55,Male
11508,20,Female
11509,23,Female
11511,56,Male
11513,32,Male
11514,65,Female
11516,64,Male
11518,75,Male
11519,22,Female
11525,43,Male
11526,63,Female
11527,37,Male
11529,77,Male
11530,68,Female
11531,21,Female
11536,80,Male
11538,35,Male
11541,67,Male
11543,44,Male
11544,49,Male
11545,43,Male
11547,28,Female
11552,59,Female
11553,27,Male
11555,28,Female
11557,69,Male
11558,19,Female
11559,54,Female
11560,54,Male
11561,49,Male
11562,46,Female
11563,37,Male
11564,23,Male
11565,60,Male
11566,58,Male
11567,18,Female
11568,73,Female
11569,48,Male
11570,27,Male
11571,39,Female
11572,72,Male
11575,64,Female
11577,46,Female
11578,65,Female
11580,35,Female
11581,53,Female
11582,58,Male
11587,69,Male
11593,62,Female
11597,42,Female
11599,54,Female
11600,73,Female
11601,39,Male
11602,23,Female
11604,72,Male
11606,19,Male
11607,18,Male
11608,56,Female
11610,63,Female
11611,31,Male
11612,22,Male
11613,32,Male
11614,21,Male
11616,69,Male
11617,41,Female
11618,80,Male
11619,72,Male
11620,66,Female
11621,35,Female
11624,22,Female
11625,38,Female
11626,75,Female
11627,21,Female
11629,67,Female
11630,71,Male
11631,47,Male
11632,45,Male
11634,62,Female
11635,80,Male
11636,62,Female
11638,54,Female
11639,29,Male
11640,26,Female
11642,36,Female
11646,28,Female
11647,43,Female
11648,43,Female
11649,30,Male
11650,59,Female
11651,68,Female
11653,27,Female
11656,76,Male
11657,70,Male
11658,44,Female
11659,27,Female
11660,71,Female
11661,69,Female
11662,18,Male
11663,72,Female
11665,77,Female
11666,45,Male
11668,25,Female
11669,61,Male
11670,77,Female
11671,79,Female
11673,26,Male
11674,46,Female
11677,39,Female
11678,29,Female
11679,26,Female
11680,49,Male
11681,56,Male
11682,47,Female
11683,78,Male
11684,53,Male
11685,68,Female
11686,72,Male
11687,68,Male
11688,40,Female
11689,51,Male
11690,73,Female
11691,18,Male
11692,34,Male
11693,23,Male
11694,60,Female
11695,51,Female
11696,27,Male
11697,76,Female
11698,65,Female
11699,20,Male
11701,24,Female
11702,77,Male
11704,21,Female
11705,46,Female
11706,77,Female
11708,50,Female
11709,67,Male
11710,35,Male
11712,36,Male
11714,35,Female
11715,63,Female
11716,68,Male
11717,70,Male
11718,30,Male
11719,80,Female
11721,73,Male
11723,37,Female
11724,19,Male
11727,51,Female
11730,78,Male
11731,23,Female
11732,54,Female
11733,29,Male
11734,77,Female
11735,49,Male
11736,78,Male
11738,74,Female
11739,41,Female
11740,31,Male
11741,26,Male
11742,59,Male
11743,38,Female
11744,32,Female
11745,65,Female
11746,76,Female
11747,72,Female
11749,62,Male
11750,76,Female
11751,20,Female
11755,62,Female
11757,66,Male
11758,45,Female
11759,57,Male
11761,51,Male
11762,45,Male
11764,75,Female
11765,46,Male
11766,40,Male
11767,37,Male
11768,76,Male
11770,75,Male
11776,60,Male
11777,23,Female
11778,46,Male
11779,36,Male
11781,45,Female
11782,45,Male
11783,37,Male
11785,44,Female
11786,75,Female
11788,22,Female
11789,64,Female
11790,24,Male
11791,74,Female
11793,76,Male
11794,32,Female
11798,37,Male
11800,71,Male
11801,52,Female
11803,27,Male
11804,62,Male
11805,42,Male
11806,74,Male
11807,64,Female
11808,61,Female
11809,36,Female
11810,76,Male
11811,53,Male
11812,76,Male
11813,18,Male
11814,68,Male
11815,38,Male
11816,47,Male
11820,52,Male
11821,35,Male
11827,39,Female
11828,65,Female
11829,66,Female
11830,59,Male
11831,79,Female
11833,37,Female
11837,48,Female
11840,30,Female
11841,63,Female
11842,68,Male
11843,72,Female
11844,18,Female
11845,29,Female
11847,38,Female
11848,52,Female
11849,43,Male
11852,61,Female
11853,56,Female
11855,40,Female
11856,18,Male
11857,72,Male
11860,73,Male
11861,75,Male
11862,64,Female
11864,33,Male
11865,28,Female
11866,26,Male
11867,39,Male
11868,57,Male
11869,39,Male
11870,39,Female
11873,60,Female
11874,36,Male
11875,30,Female
11876,47,Male
11877,46,Male
11878,56,Male
11879,80,Female
11880,49,Male
11881,30,Female
11882,30,Female
11883,31,Female
11885,41,Male
11889,51,Male
11890,36,Male
11891,74,Male
11892,25,Female
11893,32,Male
11894,45,Female
11895,66,Female
11896,29,Male
11897,34,Female
11898,54,Male
11899,41,Male
11900,75,Male
11901,69,Female
11903,34,Female
11904,46,Male
11905,32,Female
11909,25,Male
11910,18,Female
11911,39,Male
11912,42,Male
11913,75,Male
11914,57,Male
11917,38,Female
11921,74,Female
11922,51,Female
11923,25,Female
11925,80,Male
11926,22,Female
11927,75,Female
11928,34,Male
11931,58,Male
11932,38,Female
11933,42,Male
11935,66,Female
11936,61,Male
11937,40,Male
11938,35,Male
11940,22,Female
11941,68,Female
11942,31,Male
11943,49,Female
11944,18,Female
11945,62,Female
11946,25,Male
11947,24,Female
11949,24,Male
11950,29,Male
11951,31,Female
11953,80,Female
11954,56,Female
11955,54,Female
11957,67,Female
11958,61,Male
11959,48,Male
11960,45,Female
11961,37,Female
11962,77,Male
11963,25,Male
11964,45,Female
11966,66,Male
11967,19,Female
11969,50,Male
11970,32,Female
11971,73,Male
11972,77,Male
11973,19,Female
11974,33,Male
11975,41,Female
11977,35,Female
11978,51,Male
11979,23,Male
11983,58,Female
11985,69,Male
11986,49,Female
11987,70,Female
11988,40,Male
11989,18,Male
11990,18,Female
11992,71,Female
11994,54,Female
11996,37,Female
11999,21,Female
12000,18,Male
12002,43,Male
12003,52,Male
12004,77,Male
12005,25,Female
12007,80,Male
12009,70,Female
12010,60,Male
12011,38,Male
12012,46,Male
12015,80,Male
12016,70,Female
12017,48,Female
12018,58,Male
12020,41,Male
12022,45,Male
12023,37,Male
12025,64,Male
12026,45,Male
12027,43,Female
12028,72,Male
12029,35,Male
12030,41,Male
12031,35,Male
12032,48,Female
12034,48,Female
12035,65,Female
12036,57,Female
12038,56,Female
12039,65,Male
12041,34,Female
12043,45,Male
12044,28,Female
12045,47,Male
12048,48,Female
12049,50,Male
12051,24,Female
12052,43,Male
12054,50,Male
12055,46,Male
12056,75,Female
12057,25,Female
12058,33,Male
12059,80,Male
12061,45,Male
12062,78,Female
12063,29,Female
12064,44,Male
12065,40,Male
12066,51,Male
12069,77,Female
12070,56,Male
12071,59,Female
12073,75,Female
12074,57,Female
12076,41,Male
12079,67,Male
12081,68,Male
12082,32,Male
12083,27,Female
12084,42,Male
12086,40,Male
12087,79,Male
12088,32,Female
12091,51,Male
12092,51,Male
12093,60,Female
12094,36,Male
12095,26,Male
12097,69,Male
12098,36,Male
12101,32,Female
12102,27,Male
12103,33,Female
12104,76,Female
12105,60,Female
12107,52,Female
12108,52,Male
12109,56,Male
12110,56,Male
12111,21,Female
12115,63,Female
12116,68,Male
12118,50,Female
12124,28,Male
12127,27,Female
12128,37,Female
12130,66,Female
12131,77,Male
12132,57,Female
12134,72,Male
12135,62,Female
12136,76,Female
12137,34,Female
12138,43,Female
12140,60,Female
12141,62,Female
12142,35,Male
12143,53,Female
12144,25,Male
12146,65,Female
12147,50,Female
12148,32,Female
12149,20,Male
12150,50,Female
12151,25,Male
12152,32,Male
12153,36,Female
12154,47,Male
12155,75,Female
12156,48,Female
12157,56,Female
12158,49,Male
12159,66,Female
12161,36,Female
12162,68,Male
12163,58,Male
12164,74,Female
12165,79,Female
12169,59,Male
12171,71,Male
12172,31,Male
12174,70,Female
12175,62,Female
12176,18,Female
12177,29,Male
12179,78,Female
12181,25,Male
12182,50,Male
12183,48,Female
12186,70,Male
12187,26,Female
12188,64,Female
12190,47,Female
12191,49,Female
12194,37,Female
12195,46,Female
12197,50,Female
12199,45,Female
12200,21,Male
12201,48,Male
12202,65,Female
12203,78,Male
12204,62,Male
12205,48,Male
12207,57,Female
12209,44,Male
12211,56,Male
12213,72,Female
12216,76,Male
12217,53,Female
12218,26,Female
12219,64,Male
12220,24,Female
12222,29,Female
12224,31,Female
12225,32,Male
12227,63,Male
12228,69,Female
12229,30,Male
12230,49,Male
12232,76,Female
12233,30,Male
12235,48,Male
12236,50,Female
12238,48,Male
12239,70,Male
12240,75,Male
12243,60,Male
12244,79,Female
12247,57,Male
12248,62,Female
12249,45,Female
12253,34,Female
12254,40,Female
12255,77,Female
12257,41,Male
12258,77,Female
12259,67,Male
12261,70,Male
12263,39,Male
12264,69,Female
12265,38,Female
12266,41,Female
12267,77,Male
12269,68,Female
12270,60,Female
12271,21,Male
12272,23,Male
12273,68,Male
12274,74,Male
12275,55,Male
12276,52,Male
12278,24,Female
12279,18,Female
12280,48,Female
12281,27,Male
12284,23,Male
12285,39,Male
12286,75,Male
12288,30,Male
12289,18,Male
12290,62,Male
12291,56,Female
12294,60,Female
12295,78,Male
12297,41,Male
12298,25,Male
12301,64,Male
12302,36,Female
12303,43,Male
12306,23,Male
12307,50,Male
12308,75,Female
12310,56,Female
12312,48,Male
12315,69,Female
12317,38,Male
12319,42,Female
12320,60,Female
12321,66,Male
12322,33,Male
12323,79,Female
12324,58,Female
12325,24,Male
12326,29,Female
12327,73,Male
12328,52,Male
12329,50,Female
12332,48,Female
12333,70,Male
12334,52,Female
12335,60,Female
12339,51,Male
12341,26,Female
12342,45,Female
12343,79,Male
12344,59,Female
12345,30,Male
12348,22,Female
12351,35,Female
12352,49,Male
12353,39,Female
12354,43,Female
12357,51,Female
12360,65,Female
12362,56,Female
12363,78,Male
12365,76,Male
12366,54,Female
12367,71,Male
12368,20,Male
12370,71,Male
12371,27,Male
12375,65,Female
12376,25,Male
12378,79,Male
12379,57,Male
12380,23,Female
12383,24,Female
12384,43,Male
12385,18,Male
12386,38,Female
12389,78,Male
12390,30,Male
12391,64,Female
12394,57,Male
12397,71,Male
12398,72,Male
12400,42,Female
12402,73,Male
12403,56,Female
12404,30,Male
12405,46,Female
12406,36,Female
12407,72,Male
12408,75,Female
12410,58,Female
12411,20,Male
12412,43,Female
12417,72,Female
12419,20,Female
12421,51,Female
12422,27,Male
12424,31,Female
12425,76,Female
12427,48,Female
12428,28,Female
12429,27,Male
12431,21,Female
12432,73,Male
12433,22,Male
12436,25,Male
12437,74,Male
12441,68,Male
12442,56,Female
12443,73,Female
12445,34,Male
12446,58,Male
12447,22,Male
12448,76,Female
12449,27,Male
12451,72,Male
12452,71,Male
12454,25,Female
12457,49,Male
12458,46,Female
12459,25,Male
12460,43,Male
12463,58,Male
12464,57,Male
12465,55,Male
12466,51,Male
12468,40,Female
12469,69,Male
12471,62,Male
12473,50,Male
12474,40,Male
12475,40,Male
12476,64,Male
12477,76,Male
12478,62,Female
12479,79,Male
12482,18,Male
12484,74,Female
12485,70,Male
12486,57,Male
12487,77,Male
12489,26,Male
12491,49,Female
12492,43,Female
12493,35,Female
12494,58,Female
12495,79,Female
12496,58,Male
12497,53,Female
12498,28,Male
12499,40,Female
12500,68,Male
12501,63,Male
12502,55,Female
12504,31,Female
12505,47,Male
12507,18,Female
12508,78,Male
12509,29,Male
12511,27,Male
12513,33,Male
12516,59,Female
12519,52,Male
12521,78,Female
12522,55,Male
12526,34,Female
12528,31,Male
12530,60,Female
12531,54,Female
12532,51,Male
12533,58,Female
12534,61,Male
12535,76,Male
12536,52,Male
12542,70,Female
12544,44,Female
12545,43,Male
12547,73,Female
12548,48,Male
12550,55,Male
12556,76,Male
12557,78,Male
12558,27,Male
12559,21,Female
12564,51,Male
12565,73,Female
12566,47,Male
12567,65,Male
12568,21,Male
12569,64,Male
12570,21,Male
12571,70,Male
12572,74,Male
12573,74,Male
12574,49,Male
12575,24,Male
12576,70,Female
12578,80,Female
12581,72,Male
12582,40,Female
12584,23,Male
12585,56,Male
12586,74,Female
12587,69,Male
12588,40,Female
12589,78,Male
12590,31,Female
12591,54,Male
12592,37,Male
12594,68,Male
12595,76,Female
12597,43,Male
12598,71,Male
12599,23,Female
12600,36,Female
12601,48,Male
12603,50,Male
12605,42,Female
12606,18,Male
12607,73,Male
12608,43,Male
12609,43,Male
12610,59,Female
12611,70,Female
12612,41,Male
12613,54,Female
12614,36,Female
12615,71,Female
12616,25,Male
12617,40,Female
12618,55,Female
12619,49,Male
12620,38,Male
12621,78,Female
12622,35,Male
12623,19,Female
12624,55,Male
12625,48,Female
12626,78,Female
12627,35,Male
12628,47,Female
12629,79,Female
12630,46,Male
12632,33,Female
12633,61,Male
12634,25,Female
12635,56,Female
12636,75,Female
12637,36,Female
12638,37,Male
12641,52,Female
12643,28,Male
12645,54,Male
12646,23,Female
12647,66,Male
12648,73,Male
12650,67,Male
12651,30,Male
12653,21,Male
12655,54,Female
12656,45,Female
12657,29,Male
12659,75,Female
12660,19,Female
12661,58,Male
12663,42,Male
12666,71,Male
12667,40,Female
12668,75,Male
12669,65,Female
12670,20,Female
12671,22,Female
12673,65,Male
12674,54,Male
12675,45,Female
12677,66,Female
12680,77,Female
12681,42,Male
12682,58,Female
12683,50,Female
12685,50,Female
12686,55,Male
12687,30,Male
12688,45,Female
12690,78,Male
12691,54,Male
12692,34,Female
12693,29,Female
12695,74,Female
12696,36,Female
12697,21,Female
12699,38,Male
12700,40,Female
12702,78,Male
12703,28,Female
12704,41,Female
12705,49,Female
12706,79,Male
12708,20,Female
12709,75,Female
12710,53,Male
12712,33,Male
12713,57,Male
12714,73,Female
12716,79,Male
12717,69,Female
12718,43,Female
12719,76,Male
12720,48,Female
12721,70,Female
12724,54,Female
12725,18,Male
12726,22,Female
12727,34,Male
12729,46,Male
12730,35,Female
12732,45,Female
12733,39,Male
12734,75,Male
12735,57,Male
12736,68,Male
12738,23,Female
12740,74,Male
12741,37,Female
12742,72,Male
12743,31,Female
12744,24,Female
12746,21,Female
12748,58,Female
12749,67,Female
12751,24,Female
12753,40,Female
12754,42,Female
12755,35,Female
12756,63,Male
12757,77,Male
12759,22,Male
12761,30,Male
12763,29,Female
12765,37,Male
12766,36,Male
12768,56,Female
12770,23,Female
12771,74,Male
12772,34,Female
12773,23,Male
12774,62,Female
12775,76,Male
12777,29,Male
12778,57,Male
12779,69,Female
12780,56,Female
12781,42,Female
12784,66,Female
12785,72,Female
12787,36,Female
12793,67,Female
12794,49,Female
12796,28,Male
12798,50,Male
12799,31,Female
12800,21,Female
12802,72,Male
12805,21,Female
12807,71,Male
12808,60,Male
12810,36,Male
12813,19,Female
12814,70,Male
12815,24,Female
12816,74,Female
12817,60,Male
12819,73,Female
12820,18,Male
12821,68,Male
12822,57,Male
12824,23,Female
12825,29,Male
12829,22,Male
12830,51,Male
12831,77,Female
12834,76,Male
12835,60,Male
12837,21,Female
12840,29,Female
12841,43,Male
12843,78,Male
12844,53,Female
12845,62,Female
12846,73,Female
12851,34,Male
12852,29,Female
12853,33,Female
12855,63,Female
12856,38,Male
12858,18,Male
12859,67,Female
12862,41,Female
12865,52,Female
12869,70,Female
12872,38,Female
12873,25,Female
12874,24,Male
12875,61,Female
12876,40,Female
12877,52,Male
12878,26,Male
12881,23,Female
12882,24,Male
12883,51,Female
12884,45,Male
12885,33,Male
12888,33,Female
12889,24,Female
12890,32,Female
12891,29,Female
12892,23,Female
12893,77,Male
12895,80,Male
12897,35,Male
12898,55,Female
12899,48,Male
12900,36,Male
12901,22,Male
12902,52,Male
12905,54,Male
12907,71,Female
12908,56,Male
12911,77,Male
12912,46,Female
12914,44,Male
12915,38,Male
12917,39,Male
12918,58,Male
12919,59,Male
12920,53,Female
12921,72,Male
12922,70,Female
12924,41,Male
12925,64,Female
12927,50,Male
12928,48,Male
12929,29,Male
12932,55,Male
12933,43,Female
12934,28,Female
12935,21,Male
12936,48,Female
12937,72,Male
12938,80,Male
12939,19,Male
12941,40,Male
12942,28,Female
12943,21,Male
12944,72,Female
12945,55,Female
12946,38,Female
12949,73,Male
12952,43,Male
12953,76,Female
12956,36,Male
12957,71,Male
12959,64,Female
12960,61,Female
12961,36,Female
12962,19,Female
12964,55,Female
12967,19,Female
12972,78,Female
12974,64,Male
12977,50,Female
12978,29,Female
12979,68,Female
12980,47,Male
12981,18,Female
12982,18,Male
12984,63,Male
12985,28,Male
12986,59,Female
12987,37,Male
12988,19,Male
12990,41,Male
12991,61,Female
12992,80,Male
12993,37,Female
12994,28,Male
12995,37,Male
12999,30,Male
13000,72,Male
13001,72,Male
13002,71,Female
13003,77,Male
13004,80,Male
13005,78,Female
13007,80,Female
13008,58,Female
13009,34,Male
13011,80,Female
13012,65,Female
13013,77,Male
13014,54,Male
13015,18,Female
13016,22,Male
13017,42,Male
13020,67,Male
13022,37,Female
13023,24,Female
13024,73,Male
13025,23,Male
13026,38,Male
13027,18,Female
13028,68,Female
13030,53,Male
13031,55,Male
13033,22,Male
13034,73,Female
13035,62,Male
13036,63,Male
13037,25,Female
13038,29,Male
13039,73,Female
13040,18,Female
13041,78,Female
13042,49,Female
13046,23,Male
13047,55,Male
13048,63,Male
13049,40,Female
13050,72,Male
13051,51,Male
13053,73,Female
13055,72,Female
13056,36,Female
13058,22,Female
13059,69,Female
13061,45,Male
13064,57,Female
13065,20,Female
13068,76,Female
13069,47,Female
13070,28,Male
13071,50,Male
13072,20,Male
13074,49,Female
13075,20,Female
13076,78,Female
13077,46,Female
13078,27,Female
13081,18,Female
13082,65,Female
13083,21,Male
13084,52,Male
13085,23,Female
13086,49,Female
13089,27,Female
13090,69,Female
13091,46,Female
13092,60,Female
13093,43,Female
13094,42,Male
13096,56,Male
13097,41,Female
13099,39,Female
13100,62,Female
13101,42,Male
13103,22,Female
13106,71,Male
13107,64,Female
13108,67,Male
13110,77,Female
13111,31,Male
13112,24,Male
13116,28,Male
13119,25,Female
13120,78,Male
13122,72,Male
13124,50,Female
13125,42,Female
13126,57,Female
13127,29,Male
13128,66,Male
13129,32,Male
13130,43,Male
13134,22,Male
13136,67,Female
13137,74,Male
13140,77,Male
13141,67,Female
13143,63,Female
13145,70,Male
13147,53,Female
13150,30,Female
13151,61,Female
13154,65,Male
13155,50,Male
13157,47,Male
13158,26,Male
13159,40,Male
13161,37,Male
13162,29,Male
13163,61,Female
13164,42,Female
13165,54,Female
13169,54,Female
13173,40,Female
13174,40,Female
13177,39,Female
13178,33,Male
13179,46,Male
13180,63,Male
13181,21,Male
13182,31,Female
13183,35,Female
13184,68,Male
13185,31,Female
13186,38,Female
13189,18,Male
13190,50,Male
13191,53,Female
13192,28,Male
13193,48,Female
13195,71,Male
13196,37,Female
13199,52,Male
13200,27,Male
13201,50,Male
13202,51,Male
13203,64,Male
13204,40,Male
13207,79,Male
13209,27,Male
13210,38,Male
13211,35,Male
13212,45,Male
13213,63,Male
13214,36,Female
13215,77,Male
13216,61,Male
13217,28,Female
13218,54,Female
13219,75,Male
13221,64,Female
13222,35,Male
13224,70,Female
13225,40,Male
13226,58,Male
13227,19,Female
13228,79,Female
13229,22,Male
13230,44,Male
13231,26,Female
13233,59,Male
13238,66,Female
13240,51,Male
13244,68,Female
13245,18,Female
13250,39,Female
13252,71,Female
13253,53,Male
13254,58,Female
13255,77,Male
13256,72,Male
13257,75,Female
13258,26,Male
13261,60,Male
13262,47,Female
13263,66,Male
13265,34,Female
13267,24,Female
13270,46,Female
13273,44,Female
13275,62,Male
13276,64,Male
13280,68,Female
13282,43,Female
13283,41,Female
13284,69,Female
13285,43,Female
13287,44,Female
13288,49,Male
13289,44,Male
13290,27,Female
13292,27,Female
13294,36,Male
13295,49,Male
13296,76,Female
13297,52,Female
13299,20,Male
13300,50,Female
13301,37,Male
13302,22,Male
13303,79,Female
13305,22,Female
13306,60,Male
13307,57,Male
13309,80,Female
13311,65,Male
13312,50,Male
13313,34,Male
13314,72,Male
13315,51,Female
13316,34,Female
13318,25,Male
13319,43,Male
13324,25,Male
13325,76,Male
13326,74,Male
13327,22,Female
13328,42,Male
13329,65,Female
13330,35,Male
13331,46,Male
13332,60,Female
13334,30,Male
13336,44,Female
13337,46,Female
13338,30,Male
13339,62,Female
13340,80,Male
13342,26,Female
13343,49,Male
13345,68,Female
13347,67,Female
13348,22,Male
13349,57,Female
13351,49,Male
13353,40,Male
13355,63,Female
13356,53,Male
13357,25,Female
13358,54,Male
13360,37,Female
13363,80,Male
13364,59,Male
13367,79,Female
13368,25,Male
13369,38,Male
13370,50,Female
13371,25,Female
13372,75,Male
13374,73,Male
13377,21,Male
13378,43,Female
13380,45,Male
13382,62,Male
13384,65,Female
13386,73,Male
13388,75,Male
13390,73,Female
13391,70,Female
13392,67,Female
13393,38,Female
13394,43,Male
13395,49,Male
13396,23,Male
13397,38,Male
13398,53,Male
13399,52,Female
13402,48,Female
13403,18,Male
13404,52,Female
13407,77,Female
13408,18,Female
13409,57,Female
13410,66,Male
13411,35,Male
13412,47,Male
13413,24,Female
13414,63,Female
13416,71,Male
13417,57,Male
13421,50,Female
13423,47,Male
13426,66,Female
13430,50,Male
13431,22,Male
13432,63,Male
13435,59,Male
13439,77,Female
13441,69,Male
13442,44,Male
13444,27,Female
13445,44,Female
13446,20,Female
13447,42,Female
13448,70,Female
13449,21,Female
13451,57,Male
13452,77,Female
13453,20,Female
13454,73,Female
13455,35,Female
13456,21,Female
13458,70,Female
13461,36,Female
13462,33,Female
13463,55,Male
13464,40,Male
13465,62,Female
13466,61,Male
13467,21,Female
13468,57,Female
13469,61,Female
13470,54,Female
13471,64,Female
13473,30,Male
13474,33,Female
13475,46,Male
13477,31,Male
13482,36,Female
13484,41,Male
13486,56,Female
13487,21,Male
13488,46,Female
13489,39,Male
13490,70,Female
13491,69,Female
13492,52,Male
13493,79,Male
13494,65,Female
13498,71,Male
13499,56,Female
13500,34,Male
13504,18,Male
13505,55,Male
13507,74,Male
13511,61,Male
13514,72,Male
13515,37,Male
13517,41,Male
13518,37,Male
13519,28,Female
13520,40,Male
13521,64,Male
13522,42,Female
13523,66,Male
13524,28,Male
13525,46,Male
13526,64,Male
13527,30,Male
13529,32,Female
13530,80,Female
13532,71,Female
13533,37,Female
13534,23,Male
13535,69,Male
13537,58,Male
13539,23,Female
13541,47,Female
13542,63,Female
13543,21,Male
13545,43,Female
13546,71,Female
13547,57,Female
13549,67,Male
13552,56,Female
13553,64,Male
13554,58,Male
13555,49,Male
13556,51,Female
13557,64,Male
13558,53,Male
13562,36,Male
13563,41,Male
13564,61,Female
13565,43,Male
13567,64,Female
13568,39,Male
13569,38,Female
13572,69,Male
13573,49,Female
13576,53,Male
13577,60,Male
13578,30,Male
13579,37,Female
13580,67,Female
13582,59,Male
13584,49,Female
13585,78,Female
13589,63,Male
13590,63,Female
13592,63,Male
13593,27,Female
13595,35,Female
13597,28,Female
13598,77,Male
13599,41,Male
13600,44,Female
13601,41,Male
13602,77,Female
13603,34,Female
13604,64,Female
13606,38,Male
13607,35,Female
13608,68,Female
13609,55,Male
13611,24,Female
13612,39,Male
13615,24,Male
13616,65,Female
13617,23,Female
13618,25,Female
13622,44,Male
13624,59,Female
13625,50,Female
13626,58,Female
13628,52,Male
13629,38,Male
13630,24,Male
13631,53,Female
13632,71,Female
13634,70,Male
13635,69,Female
13636,57,Male
13637,62,Female
13639,72,Female
13640,68,Female
13643,50,Male
13644,42,Male
13648,39,Male
13650,24,Female
13651,42,Female
13652,44,Female
13654,56,Male
13655,52,Male
13657,51,Male
13658,45,Female
13660,28,Male
13661,28,Male
13662,22,Male
13664,72,Female
13665,29,Female
13666,65,Female
13667,51,Male
13668,59,Female
13669,36,Male
13670,47,Female
13672,37,Male
13673,50,Male
13674,22,Female
13675,48,Female
13676,21,Female
13678,57,Female
13679,63,Male
13680,35,Female
13681,55,Female
13682,65,Female
13683,33,Male
13684,58,Female
13685,77,Male
13686,35,Female
13687,29,Male
13689,55,Male
13691,27,Male
13692,37,Male
13693,65,Female
13694,30,Female
13696,76,Male
13697,38,Male
13699,59,Male
13701,49,Female
13703,61,Male
13709,27,Male
13710,42,Male
13711,44,Female
13712,27,Male
13713,55,Female
13715,38,Female
13718,36,Male
13719,36,Female
13720,52,Female
13721,40,Male
13723,20,Female
13725,50,Female
13726,31,Female
13727,44,Male
13728,68,Female
13729,26,Female
13731,60,Male
13732,60,Male
13734,63,Male
13735,41,Female
13736,78,Male
13737,26,Male
13738,69,Female
13739,30,Female
13740,61,Female
13742,67,Male
13743,28,Male
13744,78,Female
13746,70,Male
13747,55,Male
13748,53,Male
13752,65,Male
13754,54,Male
13755,58,Male
13756,58,Male
13759,41,Female
13760,74,Female
13761,65,Male
13762,24,Female
13763,55,Male
13766,71,Female
