order id,customer id,product id,order status,payment id,order date,shipping id,Is old customer,feedback,'quantity':'cost'
4023,4613,BSF101,Completed,3,4/15/2024,1,No,3,'10': '69.89256231'
4024,4613,CHR101,Completed,2,5/18/2024,3,No,5,'9': '4.189729272'
4025,4614,CHR101,Completed,2,10/20/2023,1,No,5,'2': '3.770756345'
4026,4615,SCB101,Completed,5,10/12/2023,3,No,3,'5': '62.72919932'
4027,4615,SCB101,Completed,4,7/6/2024,3,Yes,3,'3': '62.72919932'
4028,4617,BSF101,Completed,4,8/4/2024,1,No,3,'8': '69.89256231'
4029,4618,CHR101,Cancelled,4,10/4/2023,4,No,5,'3': '3.724203797'
4030,4618,CHR102,Completed,5,12/21/2023,1,Yes,2,'7': '126.8240468'
4031,4619,CHR101,Cancelled,3,12/20/2023,3,No,5,'3': '4.189729272'
4032,4621,SCB101,Completed,2,5/21/2024,3,No,3,'4': '62.72919932'
4033,4623,DSK103,Completed,4,1/19/2024,3,Yes,3,'10': '136.8895794'
4034,4623,DSK103,Cancelled,3,4/6/2024,4,No,3,'6': '121.6796261'
4035,4623,BSF101,Completed,2,6/18/2024,1,No,3,'10': '69.89256231'
4036,4624,DSK103,Completed,3,2/26/2024,4,No,3,'1': '121.6796261'
4037,4625,SCB101,Completed,5,1/31/2024,3,No,3,'4': '62.72919932'
4038,4626,BSF101,Completed,2,11/29/2023,3,Yes,3,'8': '77.65840257'
4039,4626,CHR101,Cancelled,2,8/1/2024,3,No,5,'6': '4.189729272'
4040,4629,DSK103,Cancelled,4,12/28/2023,1,Yes,3,'9': '123.2006214'
4041,4629,SCB101,Cancelled,4,2/13/2024,4,No,3,'3': '55.75928829'
4042,4629,CHR102,Completed,4,5/17/2024,4,No,2,'2': '125.2583178'
4043,4629,CHR102,Completed,4,9/9/2024,4,No,2,'3': '125.2583178'
4044,4630,SCB101,Cancelled,3,12/14/2023,1,No,3,'2': '56.45627939'
4045,4630,DSK103,Completed,5,5/10/2024,3,No,3,'2': '136.8895794'
4046,4631,CHR101,Completed,3,2/8/2024,3,Yes,5,'2': '4.189729272'
4047,4633,DSK103,Cancelled,2,2/3/2024,1,No,3,'1': '123.2006214'
4048,4634,DSK103,Cancelled,2,1/16/2024,4,No,3,'9': '121.6796261'
4049,4634,CHR101,Completed,3,7/6/2024,4,No,5,'8': '3.724203797'
4050,4635,DSK103,Completed,5,2/21/2024,3,No,3,'4': '136.8895794'
4051,4635,CHR102,Completed,4,6/7/2024,4,No,2,'4': '125.2583178'
4052,4636,SCB101,Completed,3,3/19/2024,3,No,3,'8': '62.72919932'
4053,4637,CHR102,Cancelled,3,8/25/2024,1,No,2,'1': '126.8240468'
4054,4639,DSK103,Completed,5,3/6/2024,3,No,3,'8': '136.8895794'
4055,4642,SCB101,Completed,3,7/19/2024,3,No,3,'4': '62.72919932'
4056,4647,DSK103,Completed,5,3/17/2024,3,No,3,'8': '136.8895794'
4057,4647,BSF101,Cancelled,4,4/19/2024,3,No,3,'3': '77.65840257'
4058,4648,SCB101,Cancelled,3,11/5/2023,1,No,3,'8': '56.45627939'
4059,4648,SCB101,Cancelled,2,12/18/2023,1,Yes,3,'2': '56.45627939'
4060,4649,DSK103,Completed,4,8/3/2024,4,No,3,'10': '121.6796261'
4061,4650,CHR101,Completed,3,11/13/2023,3,No,5,'6': '4.189729272'
4062,4652,CHR102,Completed,3,10/11/2023,1,No,2,'2': '126.8240468'
4063,4653,CHR101,Completed,4,7/30/2024,4,No,5,'3': '3.724203797'
4064,4654,CHR102,Completed,4,11/28/2023,4,Yes,2,'9': '125.2583178'
4065,4655,BSF101,Cancelled,3,4/2/2024,1,Yes,3,'3': '69.89256231'
4066,4655,DSK103,Completed,3,9/8/2024,4,No,3,'9': '121.6796261'
4067,4657,DSK103,Completed,4,2/20/2024,1,No,3,'10': '123.2006214'
4068,4658,CHR101,Completed,4,10/22/2023,3,Yes,5,'10': '4.189729272'
4069,4659,SCB101,Cancelled,5,4/13/2024,4,No,3,'2': '55.75928829'
4070,4659,CHR101,Completed,3,7/9/2024,1,No,5,'9': '3.770756345'
4071,4660,DSK103,Completed,2,2/23/2024,4,No,3,'1': '121.6796261'
4072,4660,CHR101,Cancelled,4,3/9/2024,3,Yes,5,'6': '4.189729272'
4073,4661,CHR101,Completed,4,12/6/2023,3,No,5,'3': '4.189729272'
4074,4662,BSF101,Completed,5,3/17/2024,4,No,3,'5': '69.02969117'
4075,4662,DSK103,Completed,3,5/21/2024,4,Yes,3,'1': '121.6796261'
4076,4662,CHR101,Completed,3,9/10/2024,3,No,5,'6': '4.189729272'
4077,4663,CHR101,Completed,5,10/30/2023,1,No,5,'7': '3.770756345'
4078,4663,CHR101,Completed,2,9/19/2024,1,Yes,5,'5': '3.770756345'
4079,4664,BSF101,Cancelled,5,4/3/2024,4,Yes,3,'7': '69.02969117'
4080,4665,DSK103,Cancelled,3,8/28/2024,4,No,3,'2': '121.6796261'
4081,4667,CHR101,Completed,3,7/12/2024,3,No,5,'6': '4.189729272'
4082,4668,SCB101,Completed,3,10/6/2023,1,No,3,'5': '56.45627939'
4083,4668,SCB101,Completed,3,1/18/2024,4,No,3,'4': '55.75928829'
4084,4669,SCB101,Completed,5,12/12/2023,1,No,3,'7': '56.45627939'
4085,4672,DSK103,Completed,5,11/21/2023,1,No,3,'1': '123.2006214'
4086,4672,BSF101,Completed,5,2/11/2024,4,Yes,3,'7': '69.02969117'
4087,4672,SCB101,Cancelled,2,4/18/2024,1,No,3,'3': '56.45627939'
4088,4673,SCB101,Cancelled,4,2/17/2024,3,No,3,'3': '62.72919932'
4089,4673,SCB101,Completed,2,6/18/2024,3,Yes,3,'5': '62.72919932'
4090,4674,CHR102,Completed,2,2/27/2024,4,No,2,'2': '125.2583178'
4091,4674,SCB101,Completed,2,8/2/2024,3,No,3,'3': '62.72919932'
4092,4675,CHR102,Completed,5,12/11/2023,1,Yes,2,'5': '126.8240468'
4093,4675,DSK103,Cancelled,3,5/7/2024,3,No,3,'8': '136.8895794'
4094,4675,BSF101,Completed,5,8/2/2024,4,No,3,'3': '69.02969117'
4095,4676,CHR102,Completed,2,6/14/2024,3,No,2,'8': '140.9156075'
4096,4677,DSK103,Cancelled,3,4/18/2024,3,No,3,'9': '136.8895794'
4097,4677,SCB101,Completed,2,7/12/2024,4,Yes,3,'10': '55.75928829'
4098,4678,CHR102,Cancelled,3,3/4/2024,1,No,2,'4': '126.8240468'
4099,4679,BSF101,Completed,4,12/31/2023,1,Yes,3,'3': '69.89256231'
4100,4679,DSK103,Cancelled,3,9/22/2024,1,No,3,'10': '123.2006214'
4101,4682,DSK103,Cancelled,2,10/9/2023,1,Yes,3,'1': '123.2006214'
4102,4682,DSK103,Completed,4,11/13/2023,4,No,3,'3': '121.6796261'
4103,4682,CHR101,Completed,5,11/14/2023,1,No,5,'4': '3.770756345'
4104,4682,BSF101,Cancelled,3,1/29/2024,1,No,3,'2': '69.89256231'
4105,4682,CHR102,Completed,5,2/5/2024,3,No,2,'3': '140.9156075'
4106,4685,CHR101,Completed,5,12/19/2023,3,No,5,'10': '4.189729272'
4107,4686,SCB101,Cancelled,4,11/23/2023,3,No,3,'2': '62.72919932'
4108,4686,CHR101,Cancelled,5,9/9/2024,1,No,5,'1': '3.770756345'
4109,4687,CHR101,Completed,3,3/22/2024,1,Yes,5,'8': '3.770756345'
4110,4687,DSK103,Completed,5,7/22/2024,1,No,3,'5': '123.2006214'
4111,4689,CHR102,Completed,5,9/4/2024,4,No,2,'10': '125.2583178'
4112,4690,DSK103,Completed,3,6/3/2024,3,No,3,'3': '136.8895794'
4113,4690,CHR102,Cancelled,5,8/1/2024,3,No,2,'10': '140.9156075'
4114,4691,BSF101,Completed,2,7/12/2024,1,Yes,3,'1': '69.89256231'
4115,4692,CHR102,Completed,3,6/28/2024,4,No,2,'1': '125.2583178'
4116,4693,BSF101,Completed,3,1/21/2024,4,No,3,'7': '69.02969117'
4117,4694,DSK103,Cancelled,5,6/22/2024,1,No,3,'1': '123.2006214'
4118,4695,SCB101,Completed,5,10/17/2023,4,No,3,'2': '55.75928829'
4119,4695,CHR101,Completed,3,11/12/2023,3,No,5,'8': '4.189729272'
4120,4696,SCB101,Cancelled,5,8/24/2024,4,No,3,'9': '55.75928829'
4121,4696,SCB101,Completed,4,9/10/2024,3,No,3,'2': '62.72919932'
4122,4697,CHR101,Completed,3,3/2/2024,3,No,5,'2': '4.189729272'
4123,4699,CHR101,Cancelled,5,10/12/2023,4,No,5,'8': '3.724203797'
4124,4700,BSF101,Completed,2,1/11/2024,1,No,3,'4': '69.89256231'
4125,4700,DSK103,Completed,5,5/16/2024,4,No,3,'1': '121.6796261'
4126,4701,CHR101,Cancelled,3,11/28/2023,3,No,5,'7': '4.189729272'
4127,4701,BSF101,Completed,2,6/22/2024,1,No,3,'10': '69.89256231'
4128,4702,BSF101,Cancelled,5,9/24/2023,3,No,3,'2': '77.65840257'
4129,4702,CHR101,Cancelled,3,12/17/2023,4,No,5,'5': '3.724203797'
4130,4704,DSK103,Completed,5,5/8/2024,3,Yes,3,'8': '136.8895794'
4131,4704,SCB101,Completed,3,6/2/2024,4,No,3,'7': '55.75928829'
4132,4706,SCB101,Completed,5,10/7/2023,1,No,3,'2': '56.45627939'
4133,4709,DSK103,Completed,5,4/5/2024,3,No,3,'7': '136.8895794'
4134,4709,DSK103,Cancelled,2,9/7/2024,3,No,3,'1': '136.8895794'
4135,4711,DSK103,Completed,3,2/9/2024,4,Yes,3,'3': '121.6796261'
4136,4711,SCB101,Cancelled,2,5/11/2024,4,No,3,'8': '55.75928829'
4137,4714,DSK103,Completed,3,4/26/2024,1,No,3,'10': '123.2006214'
4138,4716,DSK103,Completed,5,2/21/2024,1,Yes,3,'1': '123.2006214'
4139,4717,CHR102,Completed,5,3/21/2024,3,No,2,'9': '140.9156075'
4140,4717,CHR101,Completed,5,4/12/2024,4,No,5,'8': '3.724203797'
4141,4717,SCB101,Cancelled,4,6/4/2024,1,No,3,'10': '56.45627939'
4142,4718,DSK103,Completed,4,5/25/2024,3,No,3,'9': '136.8895794'
4143,4718,CHR102,Cancelled,3,6/17/2024,4,No,2,'3': '125.2583178'
4144,4719,BSF101,Completed,4,8/20/2024,4,No,3,'3': '69.02969117'
4145,4720,BSF101,Completed,2,4/26/2024,4,No,3,'5': '69.02969117'
4146,4720,DSK103,Cancelled,5,5/3/2024,1,No,3,'3': '123.2006214'
4147,4721,SCB101,Cancelled,5,2/1/2024,3,No,3,'1': '62.72919932'
4148,4721,CHR102,Completed,4,6/29/2024,1,No,2,'4': '126.8240468'
4149,4722,CHR101,Completed,2,10/20/2023,4,No,5,'6': '3.724203797'
4150,4722,DSK103,Completed,3,10/27/2023,1,No,3,'3': '123.2006214'
4151,4723,BSF101,Completed,2,8/20/2024,3,No,3,'8': '77.65840257'
4152,4724,CHR101,Cancelled,2,8/18/2024,4,No,5,'7': '3.724203797'
4153,4725,DSK103,Completed,3,3/18/2024,3,Yes,3,'5': '136.8895794'
4154,4727,BSF101,Completed,4,4/29/2024,4,No,3,'9': '69.02969117'
4155,4727,CHR101,Completed,3,7/2/2024,1,No,5,'5': '3.770756345'
4156,4729,CHR101,Completed,5,11/10/2023,4,No,5,'10': '3.724203797'
4157,4730,DSK103,Completed,3,4/1/2024,1,Yes,3,'1': '123.2006214'
4158,4730,DSK103,Cancelled,4,8/20/2024,4,No,3,'3': '121.6796261'
4159,4732,CHR101,Cancelled,3,4/21/2024,4,No,5,'1': '3.724203797'
4160,4734,CHR102,Completed,3,9/27/2023,1,No,2,'1': '126.8240468'
4161,4734,SCB101,Completed,3,10/18/2023,3,Yes,3,'8': '62.72919932'
4162,4736,DSK103,Completed,4,6/3/2024,1,No,3,'6': '123.2006214'
4163,4737,BSF101,Cancelled,5,5/4/2024,3,Yes,3,'9': '77.65840257'
4164,4737,DSK103,Completed,3,7/27/2024,3,Yes,3,'8': '136.8895794'
4165,4738,BSF101,Cancelled,5,8/4/2024,1,No,3,'2': '69.89256231'
4166,4739,BSF101,Cancelled,5,1/1/2024,3,No,3,'1': '77.65840257'
4167,4741,DSK103,Completed,2,6/20/2024,3,No,3,'8': '136.8895794'
4168,4743,CHR103,Completed,3,12/9/2023,1,No,2,'4': '123.2006214'
4169,4744,SCB101,Cancelled,5,11/9/2023,1,No,3,'3': '56.45627939'
4170,4744,DSK103,Completed,3,7/28/2024,4,No,3,'4': '121.6796261'
4171,4745,BSF101,Completed,3,5/15/2024,3,Yes,3,'3': '77.65840257'
4172,4745,CHR101,Completed,2,5/27/2024,3,No,5,'4': '4.189729272'
4173,4747,CHR101,Cancelled,5,1/30/2024,4,No,5,'5': '3.724203797'
4174,4747,BSF101,Cancelled,4,5/28/2024,1,Yes,3,'6': '69.89256231'
4175,4749,DSK103,Completed,2,11/4/2023,3,No,3,'5': '136.8895794'
4176,4749,DSK103,Cancelled,3,7/31/2024,4,Yes,3,'5': '121.6796261'
4177,4750,BSF101,Completed,4,12/13/2023,3,No,3,'5': '77.65840257'
4178,4750,BSF101,Completed,4,12/22/2023,3,Yes,3,'9': '77.65840257'
4179,4750,CHR101,Completed,5,4/10/2024,4,Yes,5,'10': '3.724203797'
4180,4750,CHR101,Completed,3,7/24/2024,3,No,5,'6': '4.189729272'
4181,4751,DSK103,Completed,2,11/7/2023,4,No,3,'3': '121.6796261'
4182,4751,DSK103,Completed,4,3/30/2024,3,No,3,'4': '136.8895794'
4183,4752,CHR102,Completed,4,5/13/2024,3,No,2,'5': '140.9156075'
4184,4755,BSF101,Completed,5,5/5/2024,3,No,3,'3': '77.65840257'
4185,4756,SCB101,Cancelled,2,5/7/2024,1,Yes,3,'8': '56.45627939'
4186,4757,SCB101,Completed,3,3/4/2024,4,No,3,'1': '55.75928829'
4187,4758,CHR101,Cancelled,2,1/13/2024,1,No,5,'5': '3.770756345'
4188,4759,BSF101,Completed,5,12/7/2023,4,No,3,'3': '69.02969117'
4189,4759,CHR101,Completed,5,1/29/2024,1,Yes,5,'5': '3.770756345'
4190,4759,DSK103,Completed,5,5/22/2024,3,No,3,'5': '136.8895794'
4191,4759,SCB101,Cancelled,4,6/12/2024,4,No,3,'2': '55.75928829'
4192,4760,SCB101,Completed,3,5/1/2024,1,Yes,3,'3': '56.45627939'
4193,4760,BSF101,Completed,5,6/29/2024,3,No,3,'2': '77.65840257'
4194,4761,SCB101,Cancelled,4,12/23/2023,3,No,3,'4': '62.72919932'
4195,4765,CHR101,Completed,3,10/15/2023,4,Yes,5,'4': '3.724203797'
4196,4765,BSF101,Completed,5,10/17/2023,3,No,3,'5': '77.65840257'
4197,4768,BSF101,Completed,2,2/1/2024,4,No,3,'7': '69.02969117'
4198,4769,CHR102,Completed,2,7/20/2024,3,Yes,2,'2': '140.9156075'
4199,4771,BSF101,Completed,3,8/14/2024,1,Yes,3,'6': '69.89256231'
4200,4772,CHR101,Completed,3,5/26/2024,3,No,5,'5': '4.189729272'
4201,4773,BSF101,Cancelled,5,10/8/2023,3,No,3,'8': '77.65840257'
4202,4773,CHR102,Completed,2,11/27/2023,4,Yes,2,'5': '125.2583178'
4203,4773,BSF101,Cancelled,4,6/8/2024,1,No,3,'6': '69.89256231'
4204,4773,CHR101,Cancelled,3,8/23/2024,4,No,5,'2': '3.724203797'
4205,4774,SCB101,Completed,3,1/19/2024,1,No,3,'2': '56.45627939'
4206,4774,BSF101,Completed,4,6/5/2024,1,No,3,'4': '69.89256231'
4207,4776,DSK103,Completed,5,3/3/2024,3,No,3,'3': '136.8895794'
4208,4776,DSK103,Cancelled,2,3/12/2024,4,No,3,'8': '121.6796261'
4209,4777,SCB101,Completed,2,10/29/2023,1,No,3,'1': '56.45627939'
4210,4777,SCB101,Cancelled,3,12/16/2023,4,No,3,'3': '55.75928829'
4211,4777,BSF101,Completed,5,4/22/2024,3,Yes,3,'3': '77.65840257'
4212,4778,DSK103,Completed,4,8/19/2024,3,No,3,'6': '136.8895794'
4213,4779,CHR101,Cancelled,2,3/8/2024,4,No,5,'2': '3.724203797'
4214,4780,CHR101,Cancelled,5,10/15/2023,4,No,5,'7': '3.724203797'
4215,4781,SCB101,Cancelled,2,7/8/2024,3,No,3,'5': '62.72919932'
4216,4783,DSK103,Cancelled,5,4/3/2024,3,No,3,'2': '136.8895794'
4217,4783,CHR101,Completed,3,6/27/2024,4,No,5,'7': '3.724203797'
4218,4784,CHR102,Completed,3,3/28/2024,3,No,2,'4': '140.9156075'
4219,4784,CHR102,Completed,5,7/12/2024,4,Yes,2,'6': '125.2583178'
4220,4787,BSF101,Cancelled,4,1/13/2024,3,No,3,'3': '77.65840257'
4221,4788,DSK103,Completed,4,12/17/2023,1,No,3,'8': '123.2006214'
4222,4790,CHR102,Completed,4,1/12/2024,4,No,2,'7': '125.2583178'
4223,4790,BSF101,Completed,3,8/8/2024,3,No,3,'2': '77.65840257'
4224,4791,BSF101,Completed,3,9/21/2024,4,No,3,'8': '69.02969117'
4225,4792,BSF101,Completed,2,2/7/2024,4,No,3,'9': '69.02969117'
4226,4793,DSK103,Completed,4,10/19/2023,3,Yes,3,'5': '136.8895794'
4227,4793,BSF101,Cancelled,4,3/4/2024,1,No,3,'7': '69.89256231'
4228,4793,CHR102,Completed,5,4/7/2024,3,No,2,'6': '140.9156075'
4229,4795,DSK103,Completed,3,11/17/2023,3,Yes,3,'6': '136.8895794'
4230,4796,CHR101,Completed,5,11/16/2023,4,No,5,'7': '3.724203797'
4231,4796,CHR102,Completed,2,11/18/2023,1,No,2,'9': '126.8240468'
4232,4796,CHR101,Completed,5,6/16/2024,4,No,5,'10': '3.724203797'
4233,4800,CHR101,Cancelled,3,2/3/2024,4,No,5,'6': '3.724203797'
4234,4800,CHR102,Completed,2,8/6/2024,4,No,2,'3': '125.2583178'
4235,4801,CHR101,Completed,4,9/26/2023,1,No,5,'3': '3.770756345'
4236,4802,CHR101,Cancelled,3,3/24/2024,1,No,5,'5': '3.770756345'
4237,4802,DSK103,Cancelled,2,8/10/2024,4,No,3,'3': '121.6796261'
4238,4806,CHR102,Completed,5,10/27/2023,3,No,2,'7': '140.9156075'
4239,4808,DSK103,Completed,2,3/20/2024,1,No,3,'3': '123.2006214'
4240,4808,SCB101,Completed,5,3/29/2024,1,No,3,'4': '56.45627939'
4241,4809,DSK103,Cancelled,3,5/25/2024,3,No,3,'6': '136.8895794'
4242,4809,BSF101,Cancelled,2,6/24/2024,3,No,3,'8': '77.65840257'
4243,4810,SCB101,Completed,2,1/31/2024,3,No,3,'2': '62.72919932'
4244,4810,BSF101,Cancelled,5,7/8/2024,3,No,3,'3': '77.65840257'
4245,4811,BSF101,Completed,4,7/24/2024,4,No,3,'2': '69.02969117'
4246,4814,DSK103,Cancelled,3,4/2/2024,1,Yes,3,'2': '123.2006214'
4247,4815,SCB101,Completed,3,12/17/2023,1,No,3,'3': '56.45627939'
4248,4815,DSK103,Completed,2,1/5/2024,3,No,3,'7': '136.8895794'
4249,4817,CHR101,Completed,3,7/17/2024,3,No,5,'9': '4.189729272'
4250,4818,SCB101,Completed,5,2/22/2024,4,Yes,3,'4': '55.75928829'
4251,4820,CHR101,Cancelled,5,8/5/2024,1,No,5,'7': '3.770756345'
4252,4823,CHR102,Cancelled,5,5/7/2024,1,No,2,'6': '126.8240468'
4253,4824,DSK103,Cancelled,4,9/29/2023,4,No,3,'7': '121.6796261'
4254,4826,BSF101,Cancelled,5,3/17/2024,3,Yes,3,'6': '77.65840257'
4255,4827,SCB101,Completed,3,3/29/2024,4,No,3,'10': '55.75928829'
4256,4828,DSK103,Cancelled,3,3/7/2024,3,No,3,'6': '136.8895794'
4257,4829,DSK103,Completed,5,1/4/2024,3,No,3,'1': '136.8895794'
4258,4829,SCB101,Cancelled,3,5/3/2024,4,No,3,'3': '55.75928829'
4259,4830,BSF101,Cancelled,4,11/14/2023,1,No,3,'6': '69.89256231'
4260,4832,CHR102,Completed,5,1/29/2024,4,No,2,'4': '125.2583178'
4261,4832,BSF101,Completed,5,6/14/2024,4,No,3,'9': '69.02969117'
4262,4833,BSF101,Cancelled,3,10/8/2023,1,Yes,3,'1': '69.89256231'
4263,4834,CHR102,Completed,2,3/26/2024,1,No,2,'5': '126.8240468'
4264,4835,CHR102,Completed,4,8/12/2024,1,No,2,'3': '126.8240468'
4265,4837,CHR102,Completed,3,8/31/2024,3,No,2,'3': '140.9156075'
4266,4838,SCB101,Cancelled,4,11/5/2023,1,No,3,'8': '56.45627939'
4267,4838,BSF101,Completed,3,2/27/2024,3,No,3,'3': '77.65840257'
4268,4840,CHR102,Completed,5,12/15/2023,1,No,2,'6': '126.8240468'
4269,4840,CHR101,Completed,2,1/24/2024,3,No,5,'9': '4.189729272'
4270,4840,SCB101,Cancelled,3,1/26/2024,3,No,3,'3': '62.72919932'
4271,4840,CHR101,Completed,5,5/11/2024,3,No,5,'10': '4.189729272'
4272,4840,BSF101,Completed,2,5/15/2024,1,Yes,3,'9': '69.89256231'
4273,4841,CHR102,Cancelled,3,4/18/2024,4,No,2,'9': '125.2583178'
4274,4841,DSK103,Completed,4,7/30/2024,1,No,3,'3': '123.2006214'
4275,4841,SCB101,Completed,5,9/8/2024,4,No,3,'6': '55.75928829'
4276,4841,BSF101,Completed,5,9/19/2024,1,Yes,3,'6': '69.89256231'
4277,4842,SCB101,Cancelled,2,12/22/2023,1,No,3,'6': '56.45627939'
4278,4842,DSK103,Completed,4,5/8/2024,4,No,3,'4': '121.6796261'
4279,4843,CHR101,Completed,2,7/17/2024,3,No,5,'6': '4.189729272'
4280,4844,BSF101,Completed,3,6/7/2024,4,Yes,3,'3': '69.02969117'
4281,4844,CHR102,Completed,4,7/15/2024,4,Yes,2,'9': '125.2583178'
4282,4845,DSK103,Cancelled,5,10/6/2023,3,Yes,3,'5': '136.8895794'
4283,4846,CHR101,Completed,2,7/15/2024,1,Yes,5,'4': '3.770756345'
4284,4850,BSF101,Completed,2,9/28/2023,4,No,3,'9': '69.02969117'
4285,4851,DSK103,Completed,4,11/30/2023,1,Yes,3,'7': '123.2006214'
4286,4851,CHR101,Cancelled,2,2/15/2024,1,No,5,'4': '3.770756345'
4287,4852,CHR102,Completed,4,10/13/2023,3,No,2,'3': '140.9156075'
4288,4854,CHR102,Completed,5,10/3/2023,4,Yes,2,'1': '125.2583178'
4289,4854,DSK103,Cancelled,4,10/25/2023,3,Yes,3,'1': '136.8895794'
4290,4854,BSF101,Completed,3,3/11/2024,4,No,3,'1': '69.02969117'
4291,4856,CHR102,Cancelled,2,10/15/2023,3,Yes,2,'1': '140.9156075'
4292,4857,SCB101,Cancelled,5,9/27/2023,3,No,3,'10': '62.72919932'
4293,4857,BSF101,Completed,4,1/3/2024,4,Yes,3,'5': '69.02969117'
4294,4857,CHR102,Cancelled,4,8/6/2024,4,No,2,'7': '125.2583178'
4295,4858,BSF101,Completed,2,12/23/2023,1,No,3,'7': '69.89256231'
4296,4858,CHR101,Cancelled,2,6/10/2024,4,No,5,'1': '3.724203797'
4297,4859,SCB101,Completed,2,10/30/2023,4,No,3,'10': '55.75928829'
4298,4859,CHR101,Completed,2,2/5/2024,1,No,5,'6': '3.770756345'
4299,4862,BSF101,Cancelled,2,2/17/2024,4,No,3,'1': '69.02969117'
4300,4863,BSF101,Completed,4,6/11/2024,3,No,3,'7': '77.65840257'
4301,4864,SCB101,Completed,4,1/15/2024,4,No,3,'10': '55.75928829'
4302,4864,BSF101,Cancelled,4,2/17/2024,3,Yes,3,'10': '77.65840257'
4303,4864,SCB101,Completed,3,6/27/2024,3,No,3,'2': '62.72919932'
4304,4865,SCB101,Completed,5,11/19/2023,1,No,3,'10': '56.45627939'
4305,4865,CHR101,Completed,5,5/25/2024,3,Yes,5,'8': '4.189729272'
4306,4866,BSF101,Completed,2,1/11/2024,4,No,3,'5': '69.02969117'
4307,4866,CHR101,Cancelled,5,2/3/2024,3,No,5,'3': '4.189729272'
4308,4867,BSF101,Completed,2,11/28/2023,1,No,3,'6': '69.89256231'
4309,4867,CHR101,Completed,2,1/28/2024,3,Yes,5,'1': '4.189729272'
4310,4867,CHR101,Completed,2,5/20/2024,1,No,5,'6': '3.770756345'
4311,4867,DSK103,Cancelled,2,9/2/2024,4,No,3,'1': '121.6796261'
4312,4868,DSK103,Completed,3,1/14/2024,1,No,3,'8': '123.2006214'
4313,4869,BSF101,Cancelled,5,11/29/2023,1,No,3,'7': '69.89256231'
4314,4870,DSK103,Cancelled,5,2/6/2024,4,No,3,'3': '121.6796261'
4315,4871,BSF101,Completed,2,2/14/2024,1,No,3,'4': '69.89256231'
4316,4872,BSF101,Completed,2,2/26/2024,3,No,3,'9': '77.65840257'
4317,4873,DSK103,Completed,5,3/6/2024,1,No,3,'4': '123.2006214'
4318,4874,CHR101,Completed,4,10/17/2023,4,No,5,'7': '3.724203797'
4319,4876,DSK103,Cancelled,5,3/10/2024,3,No,3,'7': '136.8895794'
4320,4876,CHR101,Completed,3,6/13/2024,3,No,5,'5': '4.189729272'
4321,4876,CHR102,Completed,2,7/24/2024,1,No,2,'10': '126.8240468'
4322,4877,CHR101,Cancelled,2,12/14/2023,4,Yes,5,'3': '3.724203797'
4323,4878,BSF101,Completed,5,12/23/2023,1,No,3,'2': '69.89256231'
4324,4878,CHR101,Completed,2,1/16/2024,3,Yes,5,'2': '4.189729272'
4325,4879,BSF101,Completed,3,8/13/2024,3,No,3,'2': '77.65840257'
4326,4881,CHR102,Completed,2,7/27/2024,4,No,2,'5': '125.2583178'
4327,4881,DSK103,Completed,3,9/12/2024,3,Yes,3,'4': '136.8895794'
4328,4883,DSK103,Completed,2,11/3/2023,3,No,3,'1': '136.8895794'
4329,4883,CHR102,Completed,4,1/3/2024,3,No,2,'3': '140.9156075'
4330,4883,CHR102,Completed,2,7/16/2024,3,No,2,'2': '140.9156075'
4331,4884,BSF101,Completed,4,3/14/2024,1,Yes,3,'3': '69.89256231'
4332,4885,CHR101,Completed,3,11/24/2023,4,No,5,'1': '3.724203797'
4333,4885,BSF101,Completed,3,1/14/2024,4,Yes,3,'3': '69.02969117'
4334,4885,SCB101,Completed,2,3/20/2024,1,Yes,3,'6': '56.45627939'
4335,4886,SCB101,Cancelled,5,5/9/2024,4,No,3,'3': '55.75928829'
4336,4888,CHR101,Cancelled,4,11/24/2023,4,No,5,'3': '3.724203797'
4337,4889,CHR101,Cancelled,2,11/22/2023,3,No,5,'2': '4.189729272'
4338,4889,BSF101,Completed,3,8/9/2024,1,No,3,'6': '69.89256231'
4339,4890,BSF101,Completed,5,12/8/2023,4,No,3,'5': '69.02969117'
4340,4890,BSF101,Completed,3,2/12/2024,1,No,3,'7': '69.89256231'
4341,4891,DSK103,Completed,5,8/28/2024,3,Yes,3,'6': '136.8895794'
4342,4892,CHR101,Completed,5,3/9/2024,3,No,5,'10': '4.189729272'
4343,4892,CHR101,Completed,5,7/27/2024,3,No,5,'1': '4.189729272'
4344,4892,CHR101,Completed,2,9/9/2024,3,No,5,'8': '4.189729272'
4345,4893,CHR102,Completed,2,1/28/2024,3,No,2,'10': '140.9156075'
4346,4895,SCB101,Completed,5,10/24/2023,4,No,3,'8': '55.75928829'
4347,4897,CHR101,Completed,2,2/17/2024,1,Yes,5,'9': '3.770756345'
4348,4899,DSK103,Completed,4,11/16/2023,1,No,3,'2': '123.2006214'
4349,4899,CHR101,Completed,3,1/13/2024,3,No,5,'9': '4.189729272'
4350,4899,CHR102,Cancelled,4,5/28/2024,4,No,2,'4': '125.2583178'
4351,4902,CHR101,Completed,5,3/28/2024,4,No,5,'7': '3.724203797'
4352,4902,CHR102,Cancelled,4,9/23/2024,4,No,2,'2': '125.2583178'
4353,4903,SCB101,Cancelled,3,1/12/2024,3,No,3,'2': '62.72919932'
